Date,Content
2019-04-16,Americans associate electric cars with the luxury of Tesla. But the No. 1 producer of plug-in vehicles globally attracts a tiny fraction of the attention of Elon Musk’s company 
2019-04-16,"China is a critical market for electric cars. But at the Shanghai auto show, Tesla's latest offering was a no-show "
2019-04-16,Americans associate electric cars with the luxury of Tesla. But the No. 1 producer of plug-in vehicles globally attracts a tiny fraction of the attention of Elon Musk’s company 
2019-04-16,The world’s biggest electric vehicle company looks nothing like Tesla 
2019-04-16,The world’s biggest electric vehicle company looks nothing like Tesla 
2019-04-16,"China is a critical market for electric cars. But at the Shanghai auto show, Tesla's latest offering was a no-show "
2019-04-15,"""Experiential retail"" was supposed to save the mall, but a study shows that a Tesla showroom, Apple store, Eataly or Starbucks Roastery doesn't provide a huge boost "
2019-04-15,"""Experiential retail"" was supposed to save the mall, but a study shows that a Tesla showroom, Apple store, Eataly or Starbucks Roastery doesn't provide a huge boost "
2019-04-15,"Breakups are tough. But for Panasonic, staying in a toxic relationship with Tesla is worse, writes @anjani_trivedi "
2019-04-14,"Tesla made it harder to buy its cheapest $35,000 electric car "
2019-04-14,Musk Tweets That Tesla Will Make Over 500k Cars In The Next Year 
2019-04-14,"Tesla just made it harder to buy its standard $35,000 Model 3 "
2019-04-14,VW unveils apple-skinned SUV challenger to Tesla's Model X 
2019-04-14,VW unveils apple-skinned SUV challenger to Tesla's Model X 
2019-04-14,Tesla managed to engineer an economist’s dream 
2019-04-14,Elon Musk says Panasonic cell lines at Tesla's Nevada battery factory have been holding up production of Model 3 sedans. 
2019-04-13,"Tesla just made it harder to buy its cheapest $35,000 electric car "
2019-04-13,"Tesla just made it harder to buy its standard $35,000 Model 3 "
2019-04-13,Tesla managed to engineer an economist’s dream 
2019-04-12,Investor David Einhorn says the ‘wheels are falling off’ for Tesla 
2019-04-12,"Tesla just made it harder to buy its standard $35,000 Model 3 "
2019-04-12,"Tesla just made it harder to buy its cheapest $35,000 electric car "
2019-04-12,"Tesla just made it harder to buy its cheapest $35,000 electric car "
2019-04-11,"Tesla and Panasonic’s plan to suspend the expansion of their battery plant suggests they don't expect to achieve projected sales volumes, says one analyst "
2019-04-11,"Tesla and Panasonic are suspending plans to expand the capacity of their $4.5 billion Gigafactory plant, Nikkei reports "
2019-04-09,Tesla opens a new quarter with another round of sales staff cuts 
2019-04-08,Tesla managed to engineer an economist’s dream 
2019-04-08,Tesla opens a new quarter with another round of sales staff cuts 
2019-04-08,"Elon Musk told a federal judge he had dramatically reduced his tweets about Tesla. 

Has he really? We crunched the numbers to find out "
2019-04-08,Tesla managed to engineer an economist’s dream 
2019-04-07,Tesla managed to engineer an economist’s dream 
2019-04-07,Tesla managed to engineer an economist’s dream 
2019-04-07,Fiat Chrysler is teaming up with Tesla to comply with stricter EU emission rules 
2019-04-07,Tesla's board probed an allegation that Elon Musk pushed an employee in a September incident but concluded there was no “physical altercation” 
2019-04-07,Elon Musk praised a security lab’s findings of flaws in Tesla's driver-assistance system Autopilot 
2019-04-07,"Tesla mania means more than half of Norway's car sales are now electric
"
2019-04-06,Elon Musk praised a security lab’s findings of flaws in Tesla's driver-assistance system Autopilot 
2019-04-06,"Tesla mania means more than half of Norway's car sales are now electric
"
2019-04-05,Tesla's board probed an allegation that Elon Musk pushed an employee in a September incident but concluded there was no “physical altercation” 
2019-04-05,Tesla board probed allegation that Elon Musk pushed employee 
2019-04-04,"Elon Musk and the SEC have two weeks to work out their differences over how the he posts Tesla news on social media, or a judge said they’d hear from her "
2019-04-04,"Elon Musk and the SEC have two weeks to work out their differences over how the he posts Tesla news on social media, or a judge said they’d hear from her "
2019-04-04,"It's been a tumultuous 12 months for Tesla shareholders. The stock has dropped more than 6% over that period and, with today's plunge, it's down about 19% in 2019 "
2019-04-04,Attorneys for Elon Musk and the SEC are presenting oral arguments now in Manhattan federal court over whether the Tesla CEO should be held in contempt for tweets the agency says violated an earlier agreement 
2019-04-04,Tesla’s weak first-quarter deliveries has managed to unite the bullish and bearish analysts 
2019-04-04,"Tesla's forecast may undermine Elon Musk's legal defense, JPMorgan says "
2019-04-04,Bloomberg’s Tesla Model 3 tracker blew it this time 
2019-04-04,Tesla slumps 10% in pre-market trading after reporting a record decline in deliveries during the first quarter 
2019-04-04,Tesla slumps 8% in pre-market trading after reporting a record decline in deliveries during the first quarter 
2019-04-04,"Tesla reported a drop-off in deliveries in the first quarter, missing analysts' estimates for the Model 3 "
2019-04-03,Tesla closes in on Porsche in Germany as Model 3 sales accelerate 
2019-04-02,The investors suing Tesla over Elon Musk's tweets have tied their case up in knots with a squabble over who should be the lead plaintiff 
2019-04-02,Elon Musk praised a security lab’s findings of flaws in Tesla's driver-assistance system Autopilot 
2019-04-01,Elon Musk praised a security lab’s findings of flaws in Tesla's driver-assistance system Autopilot 
2019-04-01,A boom in Tesla sales means more than half of new car purchases in Norway in March were electric vehicles 
2019-04-01,Tesla investors are likely hoping Elon Musk sits out a holiday he’s observed in the past: April Fools’ Day 
2019-03-31,"Cryptosphere cries foul after Tron founder redraws Tesla lottery
"
2019-03-31,Can Tesla pull off another Model 3 production surprise? 
2019-03-30,Can Tesla pull off another Model 3 production surprise? 
2019-03-30,Can Tesla pull off another Model 3 production surprise? 
2019-03-27,Tesla’s new chairman defended CEO Elon Musk’s frequent tweets  
2019-03-27,Tesla’s new chairman defended Chief Executive Officer Elon Musk’s frequent tweets 
2019-03-26,Tesla has already beaten the monthly sales record in its key Norwegian market just weeks after rolling the Model 3 out across Europe 
2019-03-25,The SEC told a New York judge that she should be able to decide whether Tesla CEO Elon Musk violated the terms of his settlement 
2019-03-25,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-25,Elon Musk tweets that prices on all Tesla inventory cars worldwide will rise by about 3% on midnight of April 1 
2019-03-24,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-24,"""The once impenetrable Tesla narrative appears to be eroding"" "
2019-03-24,"China Evergrande sets sights on taking on Tesla to become the world's biggest electric vehicle maker
"
2019-03-24,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-24,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-23,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-23,"""The once impenetrable Tesla narrative appears to be eroding"" "
2019-03-23,"China Evergrande sets sights on taking on Tesla to become the world's biggest electric vehicle maker
"
2019-03-22,"Demand for Tesla's Model 3 sedan is expected to remain soft in the U.S. until the release of the lower-priced model next quarter, Cowen says "
2019-03-21,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-21,"Tesla sues rival Zoox and and four of Elon Musk's former employees, accusing them of stealing confidential information "
2019-03-21,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-21,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-21,Forget Tesla... it's China's e-buses that are denting oil demand 
2019-03-20,The narrative around Tesla is the most cloudy that it’s been in years 
2019-03-19,Tesla has a new rival in its quest to make solar rooftops happen: roofers  
2019-03-19,Tesla factory employees spent almost three times as many days off the job because of work-related injuries and illness in 2018 
2019-03-19,Tesla factory employees spent almost three times as many days off the job because of work-related injuries and illness in 2018 
2019-03-19,SEC says it’s “stunning” that Elon Musk didn’t seek pre-approval of any of his Tesla tweets after judge's order 
2019-03-19,The SEC has fired back at Elon Musk following his defense of two unvetted tweets about Tesla last month 
2019-03-18,"""The once impenetrable Tesla narrative appears to be eroding"" "
2019-03-18,"""The once impenetrable Tesla narrative appears to be eroding"" "
2019-03-18,Tesla has a new rival in its quest to make solar rooftops happen  
2019-03-18,That time Elon Musk tried to destroy a Tesla whistleblower 
2019-03-17,"Tesla guards say Musk became fixated on destroying a whistleblower
"
2019-03-17,"The Tesla Model Y is here. Prices will start at $39,000 "
2019-03-17,Tesla has a new rival in its quest to make solar rooftops happen  
2019-03-16,Tesla has a new rival in its quest to make solar rooftops happen 
