Date,Content
2020-02-05,China’s best stock is up twice as much as Tesla this year https://t.co/t1KdAWXkyt
2020-02-05,"-Yuan ⬇, weakening past 7 per dollar again
-Japan, China, Hong Kong, South Korea stocks ⬆
-Tesla ⬆ after earnings
https://t.co/3mRStHpRFE https://t.co/5vhK9ooQu1"
2020-02-05,"Two years after giving Elon Musk the largest corporate pay deal in modern history, Tesla is rapidly hitting milestones that could potentially unlock more than $50 billion in awards for its CEO https://t.co/HkY1he1O8B"
2020-02-05,Tesla shares are soaring again as investor confidence grows Elon Musk can actually outmaneuver legacy carmakers https://t.co/8AYyjK65tQ
2020-02-05,Ford falls further behind Tesla after making Musk-like mistakes https://t.co/hbNB2aZSjH
2020-02-05,"-Has China’s drastic quarantine measures actually worked?
-Tesla shares skyrocket to another record 
-Trump considers exiting from another trade pact — worth $1.7 trillion

What you need to know for Asia's trading day https://t.co/MTob8uxoWb"
2020-02-04,The best-performing ETF of 2020 owes half its gain to Tesla https://t.co/YRlepAuoh1
2020-02-04,"Tesla has a slew of catalysts coming up in the next few months that could give investors a reason to pause, or propel the stock even higher https://t.co/HM4H3TPnf4"
2020-02-04,"Saudi Arabia’s sovereign wealth fund sold almost all of its Tesla’s shares last quarter, which had been one of the largest holdings in the company https://t.co/kpjFNdqHan"
2020-02-04,"Even Elon Musk would short Tesla’s shares at this level, Citron Research says https://t.co/vZLzXFkadf"
2020-02-04,Tesla has more money in the bank than ever after ending the fourth quarter with a record $6.3 billion of cash https://t.co/iX6NprQkcK
2020-02-04,"Two years after giving Elon Musk the largest corporate pay deal in modern history, Tesla is rapidly hitting milestones that could potentially unlock more than $50 billion in awards for its CEO https://t.co/pPiLDI54ZF"
2020-02-04,"What’s better than Tesla’s surge? The near 10,000% potential winnings accruing to traders who held out-of-the-money call options https://t.co/m74SR6T6H1"
2020-02-04,The speed of Tesla’s rally exceeds that of Bitcoin at its peak https://t.co/ejlg9AssAN
2020-02-04,"As equity investors who bet against Tesla lick their wounds, the bond market is a different story https://t.co/39mpo6WmgK"
2020-02-04,Tesla’s parabolic surge above $900 a share on Tuesday drew New Street Research analysts to downgrade the stock to neutral from buy https://t.co/H9xCKZ2MWh
2020-02-04,Tesla shares climb as much as 11% in pre-market trading  https://t.co/n8kANlJx2g https://t.co/QCacS1Bm2h
2020-02-04,"No one, not even Jeff Bezos, is having as good a start to the decade as Tesla CEO Elon Musk https://t.co/0h5ErWeo5l"
2020-02-04,Tesla has a big lead in the electric vehicle market and analysts — and Musk’s own rivals — are second-guessing the notion that it will be caught anytime soon https://t.co/b87XOEjY3Q
2020-02-04,"No one, not even Jeff Bezos, is having as good a start to the decade as Tesla CEO Elon Musk https://t.co/Oa0tcWdSVr"
2020-02-03,Tesla's shares rallied for a fifth day https://t.co/E6PW9oim8R
2020-02-03,"Tesla extends its rally to 20%, its biggest one-day gain since 2013 https://t.co/il4lBZ3ol3 https://t.co/XrNq2ktsqt"
2020-02-02,"Tesla is now the second-largest automaker measured by market capitalization, overtaking No. 2 Volkswagen (via @bopinion) https://t.co/4t8v2clit2 https://t.co/ZQHgVCDhF5"
2020-01-31,"Tesla has about six weeks to start building a plant in Germany or it risks a big delay, a government minister warns https://t.co/jRZGESyvXi"
2020-01-31,"Tesla has about six weeks to start building a plant in Germany or it risks a big delay, a government minister warns https://t.co/h8W8F5XKb9"
2020-01-31,What will Tesla’s capital expenditures look like in 2020? Elon Musk didn't say but the company's capex has fallen in the last 2 years https://t.co/iQ3AuzOwJ9 https://t.co/BkTRvbOd6E
2020-01-31,"Tesla's capital expenditures have fallen in each of the last two years, closing out 2019 just higher than where they were in 2016 https://t.co/ycNY7ndxnE"
2020-01-30,Novogratz said he remains a huge fan of Tesla and even owns two cars. He plans to exit the trade soon “without that much pain” https://t.co/Go5O9hx4oS
2020-01-30,"Billionaire Michael Novogratz says he earned a “black eye” after shorting Tesla, because the surge in the share price resembles the Bitcoin bubble https://t.co/PqV6SPlGfK"
2020-01-30,"Tesla shares are soaring on a strong earnings report, leaving bearish analysts with few negatives to cling to and burning short-sellers https://t.co/wurxb1njc2 https://t.co/qnPlL64mJa"
2020-01-30,"Tesla started ramping up production of the new Model Y crossover SUV this month. 

Deliveries will begin by the end of the quarter https://t.co/UzKhtGvCgE"
2020-01-30,All Tesla directors but Musk settle investors’ SolarCity suits https://t.co/RTXMtwCY52
2020-01-30,Elon Musk’s fortune swelled by $2.3 billion in just one hour Wednesday after Tesla shares soared in extended trading https://t.co/aRDOQn4OkT
2020-01-29,Elon Musk’s fortune swelled by $2.3 billion in just one hour Wednesday after Tesla shares soared in extended trading https://t.co/Nuuk7XOexZ
2020-01-29,"Tesla extends after-hours gain to 13%, trading above $655 📈 

Here's the latest ➡️ https://t.co/FDtC7cZavV https://t.co/zqnBC4yhWw"
2020-01-29,Tesla stock soars past $600 in late trading after reporting better-than-expected revenue https://t.co/qctwGP0qFN
2020-01-28,What surprises could Elon Musk have in store for Tesla's fourth-quarter report? https://t.co/KCUgsuOAqF
2020-01-26,"Tesla's Autopilot is a flawed system, a senator says, and should be re-branded so drivers keep a closer eye on the road https://t.co/ibS2vP7EZl"
2020-01-26,"Tesla's Autopilot is a flawed system, a senator says, and should be re-branded so drivers keep a closer eye on the road https://t.co/AGWjLbEfXq"
2020-01-26,"Tesla's Autopilot is a flawed system, a senator says, and should be re-branded so drivers keep a closer eye on the road  https://t.co/Z5Lju2bx0U"
2020-01-25,"Tesla's Autopilot is a flawed system, senator says https://t.co/1REXzTaJMF"
2020-01-24,Volkswagen's CEO has a message for Elon Musk: We’re coming for Tesla #wef20 https://t.co/9x7xBx7VjO
2020-01-24,Volkswagen's CEO has a message for Elon Musk: We’re coming for Tesla #wef20 https://t.co/Mefh4lz2ml
2020-01-24,"A short squeeze isn’t the fuel boosting Tesla, experts say https://t.co/103M7B8Q7p"
2020-01-23,Tesla’s legal victory to sell its vehicles in Michigan without dealers could clear a path for other carmakers to follow https://t.co/JDasSbMFWE
2020-01-22,Tesla prevailed in a years-long battle to compete with General Motors and Ford on their home turf in Michigan https://t.co/BsTwC4X7jM
2020-01-22,Donald Trump praises Tesla's Elon Musk as “one of our great geniuses” https://t.co/zjju9VGwA8 #wef20
2020-01-22,Tesla hits the $100 billion market value that Elon Musk must sustain for big payout https://t.co/JwlMNnl7uA
2020-01-22,Tesla’s newest big battery in Australia set to back up wind farm https://t.co/XxhbmDWilS
2020-01-22,Tesla’s most bullish Wall Street analyst predicts the dizzying rally in the shares will accelerate this year https://t.co/8rPOr9BAL0
2020-01-21,"The electric-vehicle age may finally be dawning—but for now, Tesla is the only car company looking likely to benefit https://t.co/KTbQbqPiEh"
2020-01-21,Tesla has reached a settlement with the state of Michigan over a state ban on direct-to-consumer car sales https://t.co/v5v88rnBkM
2020-01-21,Tesla’s most bullish Wall Street analyst predicts the dizzying rally in the shares will accelerate this year https://t.co/C5GCm75VeI
2020-01-21,"The electric-vehicle age may finally be dawning—but for now, Tesla is the only car company looking likely to benefit https://t.co/zZTV5oKI3I"
2020-01-21,"Tesla slams acceleration petition brought by ""short seller"" https://t.co/eeETN1VQRB"
2020-01-19,Elon Musk is taking on Germany's auto giants in their own backyard. This is the massive forest site that will house the next Tesla Gigafactory https://t.co/RoYnLUhsrc
2020-01-19,Elon Musk is taking on Germany's auto giants in their own backyard. This is the massive forest site that will house the next Tesla Gigafactory https://t.co/ShlnYnFnBx
2020-01-18,Elon Musk is taking on Germany's auto giants in their own backyard. This is the massive forest site that will house the next Tesla Gigafactory https://t.co/b190hcMFmP
2020-01-18,Elon Musk is taking on Germany's auto giants in their own backyard. This is the massive forest site that will house the next Tesla Gigafactory https://t.co/RGCaAiwp7V
2020-01-17,The NHTSA is looking into claims that Tesla vehicles have a flaw that could lead to unintended acceleration https://t.co/fE1v6eQewg
2020-01-17,Elon Musk is taking on Germany's auto giants in their own backyard. This is the massive forest site that will house the next Tesla Gigafactory https://t.co/K32SwHVPMc
2020-01-17,Tesla new car registrations climbed again in China despite a slowdown in the wider auto market https://t.co/cAcYboSDbt
2020-01-17,Tesla new car registrations climbed again in China despite a slowdown in the wider auto market https://t.co/qNxYrxVUOG
2020-01-17,Elon Musk is taking on Germany's auto giants in their own backyard. This is the massive forest site that will house the next Tesla Gigafactory https://t.co/f8vRR9F92h
2020-01-16,"For the first time in more than seven years, Morgan Stanley is recommending selling Tesla shares https://t.co/PocqWrdw3F"
2020-01-16,"For the first time in more than seven years, Morgan Stanley is recommending selling Tesla shares https://t.co/VQxstVl0Mr"
2020-01-16,Tesla is once again the most shorted American stock https://t.co/WDOmEJn6dB
2020-01-16,Tesla is once again the most shorted American stock https://t.co/APawMaSwaR
2020-01-15,Tesla is once again the most shorted American stock https://t.co/WzZRFXupU8
2020-01-15,Glencore is negotiating a long-term contract to ship cobalt to Tesla’s new electric-vehicle factory in Shanghai https://t.co/kGdwHBv0sP
2020-01-15,An analyst who picked a bad time to downgrade Tesla is expressing regret. But he still doubts the electric-car maker deserves such a rich valuation. https://t.co/2xN8Abpf03
2020-01-15,An analyst who picked a bad time to downgrade Tesla is expressing regret. But he still doubts the electric-car maker deserves such a rich valuation. https://t.co/0XaLD6KE74
2020-01-14,Larry Ellison’s faith in Tesla and his friend Elon Musk is being rewarded https://t.co/YVvJfHcU13
2020-01-14,Tesla shares have more than doubled since mid-October https://t.co/jb966Di9hf
2020-01-14,Larry Ellison’s faith in Tesla and his friend Elon Musk is being rewarded https://t.co/16zCW28pKv
2020-01-13,Tesla shares rose above $500 for the first time on Monday https://t.co/suNTr9IdLy https://t.co/QRyP16VO8j
2020-01-13,"Apple, Tesla and Microsoft pushed the Nasdaq higher 📈https://t.co/cirMug8D0z https://t.co/MFxRnrvfY9"
2020-01-13,Tesla shares surge after Oppenheimer raised its target on the stock https://t.co/X7flXu9pu0
2020-01-13,Tesla shares rose above $500 for the first time on Monday https://t.co/aNMlgviIKM https://t.co/2Dzjb9VCZP
2020-01-12,"Tune your Tesla Model S? Yes, you can https://t.co/OtDhc0VC8Z"
2020-01-12,"Tune your Tesla Model S? Yes, you can https://t.co/M9KPp2ySsr"
2020-01-11,Tesla is now worth more than Ford and GM combined https://t.co/3p6oXpaobx https://t.co/hcvthyjtMY
2020-01-11,"No automaker can match Tesla's growth. 

After increasing 10 times since 2014, Tesla revenue is forecast to advance an additional 14% in 2019, 21% in 2020 and 18% in 2021 (via @bopinion) https://t.co/OMl3H2dz7Q"
2020-01-11,"Tune your Tesla Model S? Yes, you can https://t.co/f0nxW2hGsx"
2020-01-11,"Tune your Tesla Model S? Yes, you can https://t.co/O2gA6jtw5t"
2020-01-10,Tesla is now worth more than Ford and GM combined https://t.co/mE3opo7KMG https://t.co/4BDrqc9JxQ
2020-01-10,"Tune your Tesla Model S? Yes, you can https://t.co/xVfvyoxZbb"
2020-01-10,"Tune your Tesla Model S? Yes, you can https://t.co/0nYLRFwkh4"
2020-01-10,Tesla's target has been hiked 30% by Piper Sandler based on its potential for growth in China https://t.co/nnXTmeWJXX
2020-01-09,Tesla is now worth more than Ford and GM combined https://t.co/Jk5ajBjjMV https://t.co/kJLElYMArp
2020-01-09,Fiat’s deal to pool its fleet with Tesla to comply with stricter emissions rules in Europe is effectively funding the electric-car maker’s new German factory https://t.co/DSX8yEBFmS
